Tarih Saat;Adisyon;Ürün;Kategori;Adet;Birim Fiyat;Tutar;Yemek Maliyeti;Kişi;Öğün;İptal
2026-01-03 14:00;ADS-1094;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-03 14:00;ADS-1094;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-03 21:00;ADS-1095;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;3;Akşam;Hayır
2026-01-03 21:00;ADS-1095;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Evet
2026-01-03 21:00;ADS-1095;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-03 13:00;ADS-1096;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;3;Öğle;Hayır
2026-01-03 13:00;ADS-1096;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-03 13:00;ADS-1096;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-03 21:00;ADS-1097;Baklava;Tatlı;1;95,00;95,00;30,00;4;Akşam;Hayır
2026-01-03 21:00;ADS-1097;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-01-03 21:00;ADS-1097;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-03 19:00;ADS-1098;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-01-03 19:00;ADS-1099;Köfte;Ana Yemek;1;180,00;180,00;117,00;1;Akşam;Hayır
2026-01-03 21:00;ADS-1100;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-01-03 20:00;ADS-1101;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;4;Akşam;Hayır
2026-01-04 14:00;ADS-1102;Köfte;Ana Yemek;1;126,00;126,00;117,00;3;Öğle;Hayır
2026-01-04 14:00;ADS-1102;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-01-04 19:00;ADS-1103;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;3;Akşam;Hayır
2026-01-04 19:00;ADS-1103;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1103;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 20:00;ADS-1104;Köfte;Ana Yemek;1;180,00;180,00;117,00;2;Akşam;Hayır
2026-01-04 20:00;ADS-1104;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 20:00;ADS-1104;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 14:00;ADS-1105;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;3;Öğle;Hayır
2026-01-04 21:00;ADS-1106;Deniz Mahsulü Güveç;Ana Yemek;1;300,00;300,00;240,00;1;Akşam;Hayır
2026-01-04 21:00;ADS-1106;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-04 12:00;ADS-1107;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;3;Öğle;Hayır
2026-01-04 12:00;ADS-1107;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-01-04 12:00;ADS-1108;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;1;Öğle;Hayır
2026-01-04 12:00;ADS-1108;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-04 12:00;ADS-1108;Baklava;Tatlı;1;67,00;67,00;30,00;;Öğle;Hayır
2026-01-04 19:00;ADS-1109;Köfte;Ana Yemek;2;180,00;360,00;234,00;3;Akşam;Hayır
2026-01-04 19:00;ADS-1109;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1109;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1109;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1110;Kola;İçecek;2;32,00;64,00;22,00;4;Akşam;Hayır
2026-01-04 21:00;ADS-1110;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1111;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;2;Akşam;Hayır
2026-01-04 21:00;ADS-1111;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1111;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1111;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-04 20:00;ADS-1112;Kola;İçecek;2;32,00;64,00;22,00;3;Akşam;Hayır
2026-01-04 21:00;ADS-1113;Ayran;İçecek;1;28,00;28,00;9,00;1;Akşam;Hayır
2026-01-04 21:00;ADS-1113;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1113;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1113;Baklava;Tatlı;1;95,00;95,00;30,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1114;Kola;İçecek;1;32,00;32,00;11,00;2;Akşam;Hayır
2026-01-04 21:00;ADS-1114;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1114;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1115;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;1;Akşam;Hayır
2026-01-04 14:00;ADS-1116;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;3;Öğle;Hayır
2026-01-04 20:00;ADS-1117;Kola;İçecek;2;32,00;64,00;22,00;2;Akşam;Hayır
2026-01-04 20:00;ADS-1117;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 20:00;ADS-1117;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 12:00;ADS-1118;Kola;İçecek;1;22,00;22,00;11,00;3;Öğle;Hayır
2026-01-04 13:00;ADS-1119;Köfte;Ana Yemek;1;126,00;126,00;117,00;1;Öğle;Hayır
2026-01-04 13:00;ADS-1119;Izgara Balık;Ana Yemek;2;238,00;476,00;210,00;;Öğle;Hayır
2026-01-04 13:00;ADS-1119;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-04 19:00;ADS-1120;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-01-04 19:00;ADS-1120;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1120;Baklava;Tatlı;2;95,00;190,00;60,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1121;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-01-04 19:00;ADS-1121;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 14:00;ADS-1122;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;4;Öğle;Hayır
2026-01-04 14:00;ADS-1122;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-01-04 13:00;ADS-1123;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;3;Öğle;Hayır
2026-01-04 13:00;ADS-1123;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-04 13:00;ADS-1123;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-01-04 20:00;ADS-1124;Kola;İçecek;1;32,00;32,00;11,00;2;Akşam;Hayır
2026-01-04 20:00;ADS-1124;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-04 14:00;ADS-1125;Kola;İçecek;1;22,00;22,00;11,00;1;Öğle;Hayır
2026-01-04 14:00;ADS-1125;Baklava;Tatlı;1;67,00;67,00;30,00;;Öğle;Hayır
2026-01-04 14:00;ADS-1125;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-04 14:00;ADS-1125;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-04 20:00;ADS-1126;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;2;Akşam;Hayır
2026-01-04 20:00;ADS-1126;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-04 20:00;ADS-1126;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-04 20:00;ADS-1127;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;3;Akşam;Hayır
2026-01-04 20:00;ADS-1127;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-04 14:00;ADS-1128;Baklava;Tatlı;1;67,00;67,00;30,00;2;Öğle;Hayır
2026-01-04 14:00;ADS-1128;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-04 14:00;ADS-1128;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-04 14:00;ADS-1128;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-04 13:00;ADS-1129;Köfte;Ana Yemek;2;126,00;252,00;234,00;2;Öğle;Hayır
2026-01-04 13:00;ADS-1129;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-04 14:00;ADS-1130;Ayran;İçecek;1;20,00;20,00;9,00;2;Öğle;Hayır
2026-01-04 14:00;ADS-1130;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-04 14:00;ADS-1130;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-04 14:00;ADS-1130;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-04 21:00;ADS-1131;Ayran;İçecek;1;28,00;28,00;9,00;3;Akşam;Hayır
2026-01-04 21:00;ADS-1131;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-04 21:00;ADS-1132;Izgara Balık;Ana Yemek;1;340,00;340,00;105,00;2;Akşam;Hayır
2026-01-04 21:00;ADS-1132;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-04 14:00;ADS-1133;Kola;İçecek;2;22,00;44,00;22,00;1;Öğle;Hayır
2026-01-04 14:00;ADS-1133;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-04 20:00;ADS-1134;Köfte;Ana Yemek;1;180,00;180,00;117,00;4;Akşam;Hayır
2026-01-04 19:00;ADS-1135;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;1;Akşam;Hayır
2026-01-04 19:00;ADS-1135;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1135;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-04 14:00;ADS-1136;Ayran;İçecek;2;20,00;40,00;18,00;2;Öğle;Hayır
2026-01-04 13:00;ADS-1137;Kola;İçecek;1;22,00;22,00;11,00;4;Öğle;Hayır
2026-01-04 13:00;ADS-1137;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;;Öğle;Hayır
2026-01-04 13:00;ADS-1137;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-04 20:00;ADS-1138;Baklava;Tatlı;2;95,00;190,00;60,00;3;Akşam;Hayır
2026-01-04 12:00;ADS-1139;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;3;Öğle;Hayır
2026-01-04 12:00;ADS-1139;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-01-04 12:00;ADS-1140;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;2;Öğle;Hayır
2026-01-04 12:00;ADS-1140;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;;Öğle;Hayır
2026-01-04 12:00;ADS-1140;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-01-04 12:00;ADS-1141;Köfte;Ana Yemek;2;126,00;252,00;234,00;2;Öğle;Hayır
2026-01-04 19:00;ADS-1142;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;4;Akşam;Hayır
2026-01-04 19:00;ADS-1142;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1142;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-04 19:00;ADS-1142;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-04 12:00;ADS-1143;Köfte;Ana Yemek;2;126,00;252,00;234,00;2;Öğle;Hayır
2026-01-05 21:00;ADS-1144;Baklava;Tatlı;1;95,00;95,00;30,00;3;Akşam;Hayır
2026-01-05 21:00;ADS-1144;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-05 21:00;ADS-1144;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-05 21:00;ADS-1144;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1145;Kola;İçecek;2;32,00;64,00;22,00;1;Akşam;Hayır
2026-01-05 20:00;ADS-1145;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1145;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1145;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1146;Köfte;Ana Yemek;2;180,00;360,00;234,00;1;Akşam;Hayır
2026-01-05 19:00;ADS-1146;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1146;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1146;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1147;Kola;İçecek;1;32,00;32,00;11,00;3;Akşam;Hayır
2026-01-05 20:00;ADS-1147;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1147;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1148;Köfte;Ana Yemek;2;180,00;360,00;234,00;1;Akşam;Hayır
2026-01-05 19:00;ADS-1149;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;3;Akşam;Hayır
2026-01-05 19:00;ADS-1149;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1149;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1149;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-01-05 14:00;ADS-1150;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;4;Öğle;Hayır
2026-01-05 14:00;ADS-1150;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-05 12:00;ADS-1151;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;2;Öğle;Hayır
2026-01-05 12:00;ADS-1151;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-05 14:00;ADS-1152;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;4;Öğle;Hayır
2026-01-05 12:00;ADS-1153;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;1;Öğle;Hayır
2026-01-05 12:00;ADS-1153;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-05 12:00;ADS-1153;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-05 13:00;ADS-1154;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;1;Öğle;Hayır
2026-01-05 13:00;ADS-1155;Kola;İçecek;2;22,00;44,00;22,00;2;Öğle;Hayır
2026-01-05 13:00;ADS-1155;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-01-05 20:00;ADS-1156;Ayran;İçecek;1;28,00;28,00;9,00;1;Akşam;Hayır
2026-01-05 20:00;ADS-1156;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-05 14:00;ADS-1157;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;4;Öğle;Hayır
2026-01-05 14:00;ADS-1158;Kola;İçecek;1;22,00;22,00;11,00;4;Öğle;Hayır
2026-01-05 13:00;ADS-1159;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;1;Öğle;Hayır
2026-01-05 13:00;ADS-1159;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-05 13:00;ADS-1159;Köfte;Ana Yemek;1;126,00;126,00;117,00;;Öğle;Hayır
2026-01-05 19:00;ADS-1160;Köfte;Ana Yemek;2;180,00;360,00;234,00;2;Akşam;Hayır
2026-01-05 19:00;ADS-1160;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1160;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1161;Izgara Balık;Ana Yemek;1;340,00;340,00;105,00;3;Akşam;Hayır
2026-01-05 19:00;ADS-1161;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1161;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;;Akşam;Hayır
2026-01-05 19:00;ADS-1162;Köfte;Ana Yemek;1;180,00;180,00;117,00;4;Akşam;Hayır
2026-01-05 21:00;ADS-1163;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;1;Akşam;Hayır
2026-01-05 14:00;ADS-1164;Köfte;Ana Yemek;2;126,00;252,00;234,00;2;Öğle;Hayır
2026-01-05 12:00;ADS-1165;Mevsim Salata;Başlangıç;1;67,00;67,00;33,00;3;Öğle;Hayır
2026-01-05 12:00;ADS-1165;Mercimek Çorba;Başlangıç;1;42,00;42,00;20,00;;Öğle;Hayır
2026-01-05 14:00;ADS-1166;Kola;İçecek;2;22,00;44,00;22,00;2;Öğle;Hayır
2026-01-05 14:00;ADS-1166;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-05 14:00;ADS-1166;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-05 14:00;ADS-1166;Ayran;İçecek;1;20,00;20,00;9,00;;Öğle;Hayır
2026-01-05 20:00;ADS-1167;Köfte;Ana Yemek;2;180,00;360,00;234,00;3;Akşam;Hayır
2026-01-05 20:00;ADS-1167;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1167;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-01-05 12:00;ADS-1168;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;1;Öğle;Hayır
2026-01-05 12:00;ADS-1168;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-05 12:00;ADS-1168;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-05 12:00;ADS-1169;Köfte;Ana Yemek;2;126,00;252,00;234,00;2;Öğle;Hayır
2026-01-05 12:00;ADS-1169;Mevsim Salata;Başlangıç;2;67,00;134,00;66,00;;Öğle;Hayır
2026-01-05 20:00;ADS-1170;Köfte;Ana Yemek;2;180,00;360,00;234,00;4;Akşam;Evet
2026-01-05 20:00;ADS-1170;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1171;Ayran;İçecek;1;28,00;28,00;9,00;4;Akşam;Hayır
2026-01-05 20:00;ADS-1171;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1171;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1171;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-05 12:00;ADS-1172;Köfte;Ana Yemek;2;126,00;252,00;234,00;3;Öğle;Hayır
2026-01-05 12:00;ADS-1172;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-01-05 12:00;ADS-1172;Tavuk Şiş;Ana Yemek;2;154,00;308,00;132,00;;Öğle;Hayır
2026-01-05 12:00;ADS-1172;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-01-05 13:00;ADS-1173;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;3;Öğle;Hayır
2026-01-05 13:00;ADS-1173;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-01-05 19:00;ADS-1174;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-01-05 19:00;ADS-1174;Kola;İçecek;1;32,00;32,00;11,00;;Akşam;Hayır
2026-01-05 21:00;ADS-1175;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;3;Akşam;Hayır
2026-01-05 21:00;ADS-1175;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-05 21:00;ADS-1175;Ayran;İçecek;1;28,00;28,00;9,00;;Akşam;Hayır
2026-01-05 21:00;ADS-1175;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Evet
2026-01-05 20:00;ADS-1176;Köfte;Ana Yemek;1;180,00;180,00;117,00;2;Akşam;Hayır
2026-01-05 20:00;ADS-1176;Sütlaç;Tatlı;1;75,00;75,00;26,00;;Akşam;Evet
2026-01-05 14:00;ADS-1177;Kola;İçecek;2;22,00;44,00;22,00;3;Öğle;Hayır
2026-01-05 14:00;ADS-1177;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-05 14:00;ADS-1177;Baklava;Tatlı;2;67,00;134,00;60,00;;Öğle;Hayır
2026-01-05 14:00;ADS-1177;Köfte;Ana Yemek;2;126,00;252,00;234,00;;Öğle;Hayır
2026-01-05 20:00;ADS-1178;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;4;Akşam;Hayır
2026-01-05 20:00;ADS-1178;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1178;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-05 20:00;ADS-1178;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-01-06 20:00;ADS-1179;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;2;Akşam;Hayır
2026-01-06 19:00;ADS-1180;Kola;İçecek;1;32,00;32,00;11,00;2;Akşam;Hayır
2026-01-06 19:00;ADS-1180;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1180;Izgara Balık;Ana Yemek;2;340,00;680,00;210,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1180;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-06 20:00;ADS-1181;Mevsim Salata;Başlangıç;2;95,00;190,00;66,00;1;Akşam;Hayır
2026-01-06 20:00;ADS-1181;Ayran;İçecek;2;28,00;56,00;18,00;;Akşam;Hayır
2026-01-06 20:00;ADS-1182;Ayran;İçecek;1;28,00;28,00;9,00;3;Akşam;Hayır
2026-01-06 20:00;ADS-1182;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-06 20:00;ADS-1182;Mevsim Salata;Başlangıç;1;95,00;95,00;33,00;;Akşam;Hayır
2026-01-06 21:00;ADS-1183;Tavuk Şiş;Ana Yemek;1;220,00;220,00;66,00;4;Akşam;Hayır
2026-01-06 21:00;ADS-1183;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1184;Ayran;İçecek;2;28,00;56,00;18,00;1;Akşam;Hayır
2026-01-06 19:00;ADS-1184;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1184;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1184;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-01-06 14:00;ADS-1185;Kola;İçecek;2;22,00;44,00;22,00;4;Öğle;Hayır
2026-01-06 14:00;ADS-1185;Kola;İçecek;1;22,00;22,00;11,00;;Öğle;Hayır
2026-01-06 14:00;ADS-1185;Sütlaç;Tatlı;2;53,00;106,00;52,00;;Öğle;Hayır
2026-01-06 14:00;ADS-1185;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-01-06 20:00;ADS-1186;Ayran;İçecek;1;28,00;28,00;9,00;1;Akşam;Hayır
2026-01-06 20:00;ADS-1186;Kola;İçecek;2;32,00;64,00;22,00;;Akşam;Hayır
2026-01-06 21:00;ADS-1187;Sütlaç;Tatlı;1;75,00;75,00;26,00;4;Akşam;Hayır
2026-01-06 21:00;ADS-1187;Mercimek Çorba;Başlangıç;1;60,00;60,00;20,00;;Akşam;Hayır
2026-01-06 21:00;ADS-1187;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-06 21:00;ADS-1187;Tavuk Şiş;Ana Yemek;2;220,00;440,00;132,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1188;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-01-06 19:00;ADS-1188;Köfte;Ana Yemek;1;180,00;180,00;117,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1188;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-06 19:00;ADS-1188;Köfte;Ana Yemek;2;180,00;360,00;234,00;;Akşam;Hayır
2026-01-06 14:00;ADS-1189;Izgara Balık;Ana Yemek;1;238,00;238,00;105,00;4;Öğle;Hayır
2026-01-06 14:00;ADS-1189;Mercimek Çorba;Başlangıç;2;42,00;84,00;40,00;;Öğle;Hayır
2026-01-06 14:00;ADS-1189;Kola;İçecek;2;22,00;44,00;22,00;;Öğle;Hayır
2026-01-06 14:00;ADS-1189;Sütlaç;Tatlı;1;53,00;53,00;26,00;;Öğle;Hayır
2026-01-06 19:00;ADS-1190;Köfte;Ana Yemek;1;180,00;180,00;117,00;3;Akşam;Hayır
2026-01-06 20:00;ADS-1191;Baklava;Tatlı;1;95,00;95,00;30,00;3;Akşam;Hayır
2026-01-06 20:00;ADS-1191;Mercimek Çorba;Başlangıç;2;60,00;120,00;40,00;;Akşam;Hayır
2026-01-06 20:00;ADS-1191;Sütlaç;Tatlı;2;75,00;150,00;52,00;;Akşam;Hayır
2026-01-06 12:00;ADS-1192;Kola;İçecek;1;22,00;22,00;11,00;4;Öğle;Hayır
2026-01-06 12:00;ADS-1192;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
2026-01-06 12:00;ADS-1192;Tavuk Şiş;Ana Yemek;1;154,00;154,00;66,00;;Öğle;Hayır
